refseq	chr	start	end	pos	tss	SYMBOL	ENSEMBL
NM_026498	chr7	78781131	78785131	0	78783131.0	Mrps11	ENSMUSG00000030611
NM_026505	chr18	3505957	3509957	0	3507957.0	Bambi	ENSMUSG00000024232
NM_026455	chr8	72217730	72221730	0	72219730.0	Fam32a	ENSMUSG00000003039
NM_026178	chr11	90247476	90251476	0	90249476.0	Mmd	ENSMUSG00000003948
NM_026177	chr14	76108815	76112815	1	76110815.0	Gpalpp1	ENSMUSG00000022008
NM_026176	chr2	37357332	37361332	1	37359332.0	Pdcl	ENSMUSG00000009030
NM_026445	chr5	129844990	129848990	0	129846990.0	Sumf2	ENSMUSG00000025538
NM_026443	chr11	4093431	4097431	1	4095431.0	Mtfp1	ENSMUSG00000004748
NM_026174	chr14	69553401	69557401	0	69555401.0	Entpd4	ENSMUSG00000095463
NM_026173	chr13	96386294	96390294	0	96388294.0	Poc5	ENSMUSG00000021671
NM_026172	chr4	15943507	15947507	1	15945507.0	Decr1	ENSMUSG00000028223
NR_131108	chr6	4045584	4049584	1	4047584.0	4930528H21Rik	ENSMUSG00000107681
NM_026169	chr19	5873208	5877208	1	5875208.0	Frmd8	ENSMUSG00000024816
NM_026170	chr17	26559512	26563512	0	26561512.0	Ergic1	ENSMUSG00000001576
NM_025947	chr2	155234533	155238533	0	155236533.0	Dynlrb1	ENSMUSG00000047459
NR_106167	chr19	40892703	40896703	0	40894703.0	Mir8092	ENSMUSG00000099118
NM_001142809	chrX	73671133	73675133	0	73673133.0	Slc6a8	ENSMUSG00000019558
NM_001170851	chr6	131245362	131249362	1	131247362.0	Klra2	ENSMUSG00000030187
NM_001168502	chr17	36999163	37003163	0	37001163.0	Zfp57	ENSMUSG00000036036
NM_001166497	chr17	21648611	21652611	0	21650611.0	Zfp983	ENSMUSG00000035868
NM_001190437	chr5	135007152	135011152	0	135009152.0	Abhd11	ENSMUSG00000040532
NR_106166	chr19	41586651	41590651	0	41588651.0	Mir8091	ENSMUSG00000098286
NM_001081046	chr11	105090219	105094219	0	105092219.0	Efcab3	ENSMUSG00000020690
NM_001081045	chr11	104440291	104444291	1	104442291.0	Kansl1	ENSMUSG00000018412
NM_001099785	chr3	41740618	41744618	0	41742618.0	D3Ertd751e	ENSMUSG00000025766
NM_181278	chr13	55691124	55695124	0	55693124.0	B230219D22Rik	ENSMUSG00000045767
NM_181277	chr15	55305750	55309750	0	55307750.0	Col14a1	ENSMUSG00000022371
NM_011818	chr6	86731378	86735378	1	86733378.0	Gmcl1	ENSMUSG00000001157
NM_009718	chr3	127631145	127635145	0	127633145.0	Neurog2	ENSMUSG00000027967
NM_010715	chr7	13276826	13280826	0	13278826.0	Lig1	ENSMUSG00000056394
NM_010790	chr4	44298917	44302917	0	44300917.0	Melk	ENSMUSG00000035683
NM_009054	chr13	21177931	21181931	0	21179931.0	Trim27	ENSMUSG00000021326
NM_025966	chr17	46770635	46774635	0	46772635.0	2310039H08Rik	ENSMUSG00000062619
NM_008004	chr14	70640268	70644268	1	70642268.0	Fgf17	ENSMUSG00000022101
NM_007986	chr2	62572021	62576021	1	62574021.0	Fap	ENSMUSG00000000392
NM_008003	chr7	144894532	144898532	0	144896532.0	Fgf15	ENSMUSG00000031073
NM_008745	chr13	58804569	58808569	0	58806569.0	Ntrk2	ENSMUSG00000055254
NR_037236	chr14	25532439	25536439	0	25534439.0	Mir3075	ENSMUSG00000093081
NM_001159905	chr1	75166646	75170646	0	75168646.0	Zfand2b	ENSMUSG00000026197
NM_001252282	chr11	6289597	6293597	0	6291597.0	Ogdh	ENSMUSG00000020456
NM_008373	chr13	56480246	56484246	1	56482246.0	Il9	ENSMUSG00000021538
NM_001285999	chr4	152094719	152098719	0	152096719.0	Plekhg5	ENSMUSG00000039713
NM_007583	chr15	78117280	78121280	1	78119280.0	Cacng2	ENSMUSG00000019146
NM_001159507	chr6	91805393	91809393	1	91807393.0	Grip2	ENSMUSG00000030098
NM_001200025	chr5	5477143	5481143	1	5479143.0	1700015F17Rik	ENSMUSG00000079666
NM_001164804	chr4	46599929	46603929	1	46601929.0	Coro2a	ENSMUSG00000028337
NM_001161431	chrX	66647318	66651318	0	66649318.0	Slitrk2	ENSMUSG00000036790
NM_001161430	chrX	142225937	142229937	0	142227937.0	Nxt2	ENSMUSG00000042271
NM_008837	chr15	79227173	79231173	0	79229173.0	Pick1	ENSMUSG00000068206
NR_105875	chr10	79860587	79864587	0	79862587.0	Mir6910	ENSMUSG00000098562
NR_045315	chr19	44833938	44837938	1	44835938.0	1700039E22Rik	ENSMUSG00000092369
NM_001042558	chr10	91080743	91084743	1	91082743.0	Apaf1	ENSMUSG00000019979
NM_001024919	chr11	31669862	31673862	1	31671862.0	Bod1	ENSMUSG00000044502
NM_001024918	chr10	84754048	84758048	0	84756048.0	Rfx4	ENSMUSG00000020037
NM_172404	chr2	30203699	30207699	1	30205699.0	Kyat1	ENSMUSG00000039648
NM_172403	chr11	58865240	58869240	0	58867240.0	2810021J22Rik	ENSMUSG00000020491
NM_172393	chr10	44002846	44006846	1	44004846.0	Aim1	ENSMUSG00000019866
NM_172392	chr13	67126228	67130228	0	67128228.0	Zfp759	ENSMUSG00000057396
NM_001290127	chr19	4809634	4813634	1	4811634.0	Gm21992	ENSMUSG00000096370
NM_172400	chr4	132533559	132537559	0	132535559.0	Dnajc8	ENSMUSG00000054405
NM_172385	chr7	37767752	37771752	1	37769752.0	Zfp536	ENSMUSG00000043456
NM_172383	chr4	118541726	118545726	1	118543726.0	Tmem125	ENSMUSG00000050854
NM_172381	chr4	58910725	58914725	1	58912725.0	AI314180	ENSMUSG00000050812
NM_172380	chr16	38548256	38552256	1	38550256.0	Poglut1	ENSMUSG00000034064
NM_172379	chr14	20346162	20350162	0	20348162.0	Fam149b	ENSMUSG00000039599
NM_172378	chr15	57475625	57479625	1	57477625.0	Slc22a22	ENSMUSG00000022366
NM_172372	chrX	7720220	7724220	0	7722220.0	Wdr45	ENSMUSG00000039382
NM_172371	chr11	70218994	70222994	1	70220994.0	Slc16a13	ENSMUSG00000044367
NM_172339	chr2	26378653	26382653	1	26380653.0	Snapc4	ENSMUSG00000036281
NM_172338	chr4	141788644	141792644	1	141790644.0	Dnajc16	ENSMUSG00000040697
NM_172310	chr7	65642898	65646898	0	65644898.0	Tarsl2	ENSMUSG00000030515
NM_172298	chr7	36696118	36700118	0	36698118.0	Tshz3	ENSMUSG00000021217
NM_172307	chrX	157596715	157600715	1	157598715.0	Mbtps2	ENSMUSG00000046873
NM_172296	chr4	109976025	109980025	0	109978025.0	Dmrta2	ENSMUSG00000047143
NM_172306	chr4	115409624	115413624	0	115411624.0	Cyp4a12b	ENSMUSG00000078597
NM_172295	chr3	101834223	101838223	1	101836223.0	Mab21l3	ENSMUSG00000044313
NM_172304	chr4	48471422	48475422	1	48473422.0	Tex10	ENSMUSG00000028345
NM_172293	chr15	97245107	97249107	0	97247107.0	Pced1b	ENSMUSG00000044250
NM_172302	chr19	10523244	10527244	0	10525244.0	Cpsf7	ENSMUSG00000034820
NM_001025260	chrX	11309934	11313934	0	11311934.0	H2al1e	ENSMUSG00000095413
NM_001024698	chr6	30539642	30543642	0	30541642.0	Cpa2	ENSMUSG00000071553
NM_172291	chr9	35209055	35213055	1	35211055.0	Foxred1	ENSMUSG00000039048
NM_172289	chr9	15707769	15711769	0	15709769.0	Slc36a4	ENSMUSG00000043885
NM_172290	chr9	29961129	29965129	1	29963129.0	Ntm	ENSMUSG00000059974
NM_172288	chr8	123947265	123951265	1	123949265.0	Nup133	ENSMUSG00000039509
NM_001290527	chr4	83484448	83488448	1	83486448.0	Psip1	ENSMUSG00000028484
NM_001290526	chrX	162157441	162161441	1	162159441.0	Nhs	ENSMUSG00000059493
NM_001290524	chrX	164978375	164982375	1	164980375.0	Mospd2	ENSMUSG00000061778
NM_001112744	chr4	154297895	154301895	1	154299895.0	Arhgef16	ENSMUSG00000029032
NM_001145879	chr13	90903355	90907355	1	90905355.0	Atp6ap1l	ENSMUSG00000078958
NM_001114084	chrX	100522838	100526838	0	100524838.0	Dgat2l6	ENSMUSG00000067597
NM_001163098	chr3	93440330	93444330	0	93442330.0	Tchh	ENSMUSG00000052415
NM_001162998	chr11	115910017	115914017	0	115912017.0	Smim6	ENSMUSG00000075420
NM_001163104	chrX	107814477	107818477	0	107816477.0	Fam46d	ENSMUSG00000073007
NM_001162989	chr18	56560569	56564569	0	56562569.0	Phax	ENSMUSG00000008301
NM_001163085	chrX	159986433	159990433	0	159988433.0	Map3k15	ENSMUSG00000031303
NM_010935	chr18	44268127	44272127	0	44270127.0	Npy6r	ENSMUSG00000038071
NM_011286	chr5	121007538	121011538	1	121009538.0	Rph3a	ENSMUSG00000029608
NM_010934	chr8	66695422	66699422	0	66697422.0	Npy1r	ENSMUSG00000036437
NM_010933	chr1	86668573	86672573	1	86670573.0	Nppc	ENSMUSG00000026241
NM_009933	chr10	76724044	76728044	1	76726044.0	Col6a1	ENSMUSG00000001119
NM_008855	chr7	122287125	122291125	0	122289125.0	Prkcb	ENSMUSG00000052889
NR_131138	chr8	104103873	104107873	1	104105873.0	Gm29682	ENSMUSG00000110053
NR_131135	chr16	10912797	10916797	1	10914797.0	Gm21859	ENSMUSG00000095369
NM_011133	chr12	69226190	69230190	1	69228190.0	Pole2	ENSMUSG00000020974
NM_011393	chr2	102704438	102708438	0	102706438.0	Slc1a2	ENSMUSG00000005089
NR_106070	chr10	94584199	94588199	1	94586199.0	Mir7211	ENSMUSG00000098544
NM_001204153	chr15	78527651	78531651	1	78529651.0	C1qtnf6	ENSMUSG00000022440
NM_026277	chr8	107423038	107427038	1	107425038.0	Nob1	ENSMUSG00000003848
NM_026247	chrX	144315966	144319966	0	144317966.0	Alg13	ENSMUSG00000041718
NM_026246	chr19	6055751	6059751	1	6057751.0	Mrpl49	ENSMUSG00000007338
NM_026244	chr12	80642215	80646215	0	80644215.0	Slc39a9	ENSMUSG00000048833
NM_026242	chr5	36794754	36798754	1	36796754.0	Mrfap1	ENSMUSG00000055302
NM_177733	chr4	136170274	136174274	0	136172274.0	E2f2	ENSMUSG00000018983
NM_026240	chr18	56430132	56434132	0	56432132.0	Gramd3	ENSMUSG00000001700
NM_026239	chrX	134293225	134297225	0	134295225.0	Tmem35a	ENSMUSG00000033578
NM_026238	chr17	25771776	25775776	0	25773776.0	Narfl	ENSMUSG00000002280
NM_026236	chr9	119892895	119896895	0	119894895.0	Wdr48	ENSMUSG00000032512
NM_026235	chr9	60711121	60715121	0	60713121.0	Larp6	ENSMUSG00000034839
NM_026233	chr8	83346472	83350472	0	83348472.0	Mgat4d	ENSMUSG00000035057
NM_027115	chr7	138844267	138848267	1	138846267.0	Mapk1ip1	ENSMUSG00000041775
NM_026231	chr3	133089740	133093740	1	133091740.0	Gstcd	ENSMUSG00000028018
NM_026229	chr3	96903298	96907298	1	96905298.0	Gpr89	ENSMUSG00000028096
NM_026536	chr12	69722962	69726962	0	69724962.0	Atp5s	ENSMUSG00000054894
NM_026530	chr17	56007201	56011201	0	56009201.0	Mpnd	ENSMUSG00000003199
NM_027444	chr16	50430389	50434389	1	50432389.0	Bbx	ENSMUSG00000022641
NM_026517	chr3	28803511	28807511	0	28805511.0	Rpl22l1	ENSMUSG00000039221
NM_026222	chr3	33842310	33846310	1	33844310.0	Ccdc39	ENSMUSG00000027676
NM_026220	chr2	121504656	121508656	1	121506656.0	Mfap1a	ENSMUSG00000068479
NM_025727	chr11	100439924	100443924	0	100441924.0	Klhl10	ENSMUSG00000001558
NM_025722	chr8	85430841	85434841	1	85432841.0	4921524J17Rik	ENSMUSG00000036934
NM_025903	chr9	107585718	107589718	0	107587718.0	Ifrd2	ENSMUSG00000010048
NM_025932	chrX	162886462	162890462	1	162888462.0	Syap1	ENSMUSG00000031357
NM_029809	chr7	12925416	12929416	0	12927416.0	Rnf225	ENSMUSG00000033967
NM_029623	chr18	12166730	12170730	0	12168730.0	3110002H16Rik	ENSMUSG00000024410
NM_025716	chr10	128209794	128213794	1	128211794.0	Spryd4	ENSMUSG00000051346
NM_025714	chr3	145116600	145120600	0	145118600.0	Odf2l	ENSMUSG00000028256
NM_025876	chr2	154370719	154374719	1	154372719.0	Cdk5rap1	ENSMUSG00000027487
NM_025893	chrX	136991155	136995155	0	136993155.0	Zcchc18	ENSMUSG00000031428
NM_026001	chr14	62330105	62334105	0	62332105.0	Rnaseh2b	ENSMUSG00000021932
NM_025709	chr2	34753232	34757232	1	34755232.0	Gapvd1	ENSMUSG00000026867
NM_026616	chr19	5599873	5603873	0	5601873.0	Rnaseh2c	ENSMUSG00000024925
NM_027024	chr2	148818099	148822099	0	148820099.0	Cst13	ENSMUSG00000036924
NM_025998	chr4	130572036	130576036	1	130574036.0	Nkain1	ENSMUSG00000078532
NM_026097	chr11	82827043	82831043	1	82829043.0	Rffl	ENSMUSG00000020696
NM_025997	chr7	81760953	81764953	0	81762953.0	Fam103a1	ENSMUSG00000038646
NM_026107	chr11	65805175	65809175	0	65807175.0	Zkscan6	ENSMUSG00000018347
NM_026106	chr5	108266897	108270897	0	108268897.0	Dr1	ENSMUSG00000029265
NM_026095	chr10	75516042	75520042	0	75518042.0	Snrpd3	ENSMUSG00000020180
NM_025931	chr15	78172108	78176108	1	78174108.0	Ift27	ENSMUSG00000016637
NM_025995	chr10	5803465	5807465	1	5805465.0	Fbxo5	ENSMUSG00000019773
NM_026825	chr13	24278790	24282790	1	24280790.0	Carmil1	ENSMUSG00000021338
NM_026805	chr5	114089380	114093380	1	114091380.0	Svop	ENSMUSG00000042078
NM_026094	chr10	80537124	80541124	1	80539124.0	Atp8b3	ENSMUSG00000003341
NR_106149	chr1	53847424	53851424	0	53849424.0	Mir7681	ENSMUSG00000098443
NM_009294	chr7	127839808	127843808	0	127841808.0	Stx4a	ENSMUSG00000030805
NM_001109991	chr10	77111705	77115705	1	77113705.0	Col18a1	ENSMUSG00000001435
NM_001109985	chr1	170587849	170591849	1	170589849.0	Nos1ap	ENSMUSG00000038473
NM_001111080	chr17	56302313	56306313	0	56304313.0	Uhrf1	ENSMUSG00000001228
NM_025993	chr11	71017611	71021611	0	71019611.0	Mis12	ENSMUSG00000040599
NM_025676	chr2	132814141	132818141	0	132816141.0	Mcm8	ENSMUSG00000027353
NM_025675	chr2	114652928	114656928	1	114654928.0	Dph6	ENSMUSG00000057147
NM_025673	chr15	12319496	12323496	0	12321496.0	Golph3	ENSMUSG00000022200
NM_025771	chr6	47242396	47246396	0	47244396.0	Cntnap2	ENSMUSG00000039419
NM_025670	chr16	4787935	4791935	1	4789935.0	Cdip1	ENSMUSG00000004071
NM_025666	chr12	102755975	102759975	0	102757975.0	Ubr7	ENSMUSG00000041712
NM_025877	chr17	57057863	57061863	1	57059863.0	Slc25a23	ENSMUSG00000046329
NM_026267	chr6	122872557	122876557	0	122874557.0	Necap1	ENSMUSG00000030327
NM_025832	chr14	79388668	79392668	1	79390668.0	Naa16	ENSMUSG00000022020
NM_026599	chr9	71769602	71773602	1	71771602.0	Cgnl1	ENSMUSG00000032232
NM_025662	chr3	152712100	152716100	0	152714100.0	Pigk	ENSMUSG00000039047
NM_025310	chr11	106253802	106257802	1	106255802.0	Ftsj3	ENSMUSG00000020706
NM_025790	chr13	24829489	24833489	1	24831489.0	Acot13	ENSMUSG00000006717
NM_025800	chr16	31273277	31277277	1	31275277.0	Ppp1r2	ENSMUSG00000047714
NM_025923	chr11	26385084	26389084	0	26387084.0	Fancl	ENSMUSG00000004018
NM_025922	chr2	130665841	130669841	0	130667841.0	Itpa	ENSMUSG00000074797
NM_025734	chr8	119633680	119637680	1	119635680.0	Kcng4	ENSMUSG00000045246
NM_025657	chr2	120607315	120611315	1	120609315.0	Lrrc57	ENSMUSG00000027286
NM_009672	chr9	62339343	62343343	0	62341343.0	Anp32a	ENSMUSG00000032249
NM_025655	chr11	76902545	76906545	0	76904545.0	Tmigd1	ENSMUSG00000020839
NM_025654	chr11	101625949	101629949	0	101627949.0	Rdm1	ENSMUSG00000010362
NM_025869	chr8	31087662	31091662	0	31089662.0	Dusp26	ENSMUSG00000039661
NM_025651	chr9	105393392	105397392	0	105395392.0	Aste1	ENSMUSG00000032567
NM_026020	chr7	141445650	141449650	0	141447650.0	Rplp2	ENSMUSG00000025508
NM_025991	chr2	90902786	90906786	0	90904786.0	Kbtbd4	ENSMUSG00000005505
NM_025991	chr2	90902786	90906786	0	90904786.0	Kbtbd4	ENSMUSG00000111688
NM_027652	chr5	30230581	30234581	0	30232581.0	Selenoi	ENSMUSG00000075703
NM_026640	chr19	12571525	12575525	0	12573525.0	Fam111a	ENSMUSG00000024691
NM_025989	chr7	119457272	119461272	1	119459272.0	Gp2	ENSMUSG00000030954
NM_026090	chr9	106568967	106572967	1	106570967.0	Iqcf4	ENSMUSG00000041009
NM_025912	chr2	172343577	172347577	0	172345577.0	Fam210b	ENSMUSG00000027495
NM_025890	chr9	73100398	73104398	0	73102398.0	Khdc3	ENSMUSG00000092622
NM_026100	chr4	102984379	102988379	0	102986379.0	Tctex1d1	ENSMUSG00000028523
NM_026088	chr4	42967946	42971946	0	42969946.0	1700022I11Rik	ENSMUSG00000028451
NM_025988	chr11	103099688	103103688	0	103101688.0	Acbd4	ENSMUSG00000056938
NM_025987	chr15	82352291	82356291	1	82354291.0	Ndufa6	ENSMUSG00000022450
NM_025884	chr11	82762345	82766345	0	82764345.0	Zfp830	ENSMUSG00000046010
NM_025875	chr3	96627928	96631928	0	96629928.0	Rbm8a	ENSMUSG00000038374
NM_026086	chr2	151037379	151041379	1	151039379.0	Nanp	ENSMUSG00000053916
NM_026085	chr10	63022512	63026512	0	63024512.0	Pbld2	ENSMUSG00000020072
NM_026313	chr11	94319911	94323911	1	94321911.0	Luc7l3	ENSMUSG00000020863
NM_027725	chr1	83157762	83161762	0	83159762.0	Daw1	ENSMUSG00000053161
NM_010941	chrX	72916521	72920521	0	72918521.0	Nsdhl	ENSMUSG00000031349
NM_026082	chr4	99118915	99122915	1	99120915.0	Dock7	ENSMUSG00000028556
NM_026386	chr18	53174365	53178365	0	53176365.0	Snx2	ENSMUSG00000034484
NM_026693	chr8	111938703	111942703	0	111940703.0	Gabarapl2	ENSMUSG00000031950
NM_026774	chr3	107276858	107280858	0	107278858.0	Lamtor5	ENSMUSG00000087260
NM_026080	chr11	5705699	5709699	1	5707699.0	Mrps24	ENSMUSG00000020477
NM_025979	chr2	23154024	23158024	1	23156024.0	Mastl	ENSMUSG00000026779
NM_033577	chr18	37729154	37733154	0	37731154.0	Pcdhgb5	ENSMUSG00000103749
NM_181075	chr5	114821468	114825468	1	114823468.0	2610524H06Rik	ENSMUSG00000092486
NM_180974	chr17	88438712	88442712	0	88440712.0	Foxn2	ENSMUSG00000034998
NM_181073	chr12	79027163	79031163	0	79029163.0	Plekhh1	ENSMUSG00000060716
NM_181072	chr9	70205350	70209350	0	70207350.0	Myo1e	ENSMUSG00000032220
NM_181071	chr11	105587986	105591986	0	105589986.0	Tanc2	ENSMUSG00000053580
NR_105781	chr5	29787011	29791011	0	29789011.0	Mir6362	ENSMUSG00000098448
NM_001042451	chr6	60827004	60831004	1	60829004.0	Snca	ENSMUSG00000025889
NM_181070	chr18	6763167	6767167	0	6765167.0	Rab18	ENSMUSG00000073639
NR_038136	chr19	58604329	58608329	0	58606329.0	1810007D17Rik	ENSMUSG00000100001
NM_033575	chr18	37687859	37691859	0	37689859.0	Pcdhgb2	ENSMUSG00000102748
NM_015830	chr17	25963505	25967505	1	25965505.0	Capn15	ENSMUSG00000037326
NM_015826	chr19	25503706	25507706	0	25505706.0	Dmrt1	ENSMUSG00000024837
NM_016882	chr19	5386703	5390703	1	5388703.0	Sart1	ENSMUSG00000039148
NM_015818	chr1	36066400	36070400	0	36068400.0	Hs6st1	ENSMUSG00000045216
NM_015809	chr7	142301502	142305502	0	142303502.0	Krtap5-4	ENSMUSG00000045236
NM_015806	chr9	75408016	75412016	1	75410016.0	Mapk6	ENSMUSG00000042688
NM_007672	chr7	120980312	120984312	1	120982312.0	Cdr2	ENSMUSG00000030878
NM_007671	chr4	109663372	109667372	1	109665372.0	Cdkn2c	ENSMUSG00000028551
NM_007670	chr4	89309032	89313032	1	89311032.0	Cdkn2b	ENSMUSG00000073802
NM_009177	chr15	67174882	67178882	1	67176882.0	St3gal1	ENSMUSG00000013846
NM_010069	chr7	126845553	126849553	0	126847553.0	Doc2a	ENSMUSG00000052301
NM_025706	chr10	115249493	115253493	1	115251493.0	Tbc1d15	ENSMUSG00000020130
NM_025390	chr7	38269348	38273348	1	38271348.0	Pop4	ENSMUSG00000030423
NM_025400	chr11	115185316	115189316	1	115187316.0	Nat9	ENSMUSG00000015542
NM_025836	chr17	56288511	56292511	1	56290511.0	Plin3	ENSMUSG00000024197
NM_025387	chr13	41014250	41018250	0	41016250.0	Tmem14c	ENSMUSG00000021361
NM_029921	chr6	38107353	38111353	0	38109353.0	Tmem213	ENSMUSG00000029829
NM_029920	chr5	147955320	147959320	0	147957320.0	Mtus2	ENSMUSG00000029651
NM_029916	chr6	49393604	49397604	0	49395604.0	Stk31	ENSMUSG00000023403
NM_178421	chr19	60753987	60757987	0	60755987.0	Nanos1	ENSMUSG00000072437
NM_028776	chr1	163927765	163931765	0	163929765.0	Scyl3	ENSMUSG00000026584
NR_131054	chr5	99751973	99755973	1	99753973.0	Gm38413	ENSMUSG00000105218
NR_131060	chr7	65580031	65584031	0	65582031.0	BC046251	ENSMUSG00000086662
NM_001100455	chr2	25775017	25779017	0	25777017.0	Lcn11	ENSMUSG00000069080
NM_001290389	chrX	38314122	38318122	0	38316122.0	Atp1b4	ENSMUSG00000016327
NM_001177513	chr19	61174309	61178309	1	61176309.0	Gm7102	ENSMUSG00000094649
NM_001076681	chr11	78824595	78828595	0	78826595.0	Lyrm9	ENSMUSG00000072640
NM_001199336	chr7	33278341	33282341	1	33280341.0	Scgb2b19	ENSMUSG00000096467
NM_009512	chr7	12996192	13000192	1	12998192.0	Slc27a5	ENSMUSG00000030382
NM_177801	chr11	103216432	103220432	1	103218432.0	Spata32	ENSMUSG00000044787
NR_029650	chr12	109708638	109712638	0	109710638.0	Mir299a	ENSMUSG00000106653
NM_021320	chr10	93639049	93643049	0	93641049.0	Ntn4	ENSMUSG00000020019
NM_019548	chrX	150655436	150659436	1	150657436.0	Tro	ENSMUSG00000025272
NM_019759	chr1	164794732	164798732	0	164796732.0	Dpt	ENSMUSG00000026574
NM_019545	chr3	98891230	98895230	1	98893230.0	Hao2	ENSMUSG00000027870
NM_019665	chr16	59637339	59641339	1	59639339.0	Arl6	ENSMUSG00000022722
NM_019743	chr6	100285358	100289358	1	100287358.0	Rybp	ENSMUSG00000072872
NM_019539	chr13	61356170	61360170	1	61358170.0	Cts7	ENSMUSG00000021440
NM_001039169	chr1	87211939	87215939	0	87213939.0	Eif4e2	ENSMUSG00000026254
NM_019684	chrX	73772405	73776405	0	73774405.0	Srpk3	ENSMUSG00000002007
NM_019569	chr6	28425901	28429901	0	28427901.0	Fscn3	ENSMUSG00000029707
NM_172583	chr12	87024564	87028564	0	87026564.0	Tmem63c	ENSMUSG00000034145
NR_030601	chr2	5377390	5381390	0	5379390.0	Mir466d	ENSMUSG00000078031
NR_033471	chr2	6130883	6134883	0	6132883.0	Gm10857	ENSMUSG00000102887
NM_001081680	chr13	74374566	74378566	1	74376566.0	Zfp72	ENSMUSG00000069184
NM_027717	chr14	41067074	41071074	1	41069074.0	Dydc2	ENSMUSG00000021791
NM_027925	chr4	132327538	132331538	1	132329538.0	Trnau1ap	ENSMUSG00000028898
NM_027711	chr13	95889922	95893922	1	95891922.0	Iqgap2	ENSMUSG00000021676
NM_027698	chr7	119792058	119796058	1	119794058.0	Eri2	ENSMUSG00000030929
NM_027708	chr5	137623078	137627078	1	137625078.0	Fbxo24	ENSMUSG00000089984
NM_027434	chr2	158026497	158030497	0	158028497.0	Rprd1b	ENSMUSG00000027651
NM_027403	chr7	18654725	18658725	1	18656725.0	Psg21	ENSMUSG00000070796
NM_027376	chr7	44894079	44898079	0	44896079.0	Fuz	ENSMUSG00000011658
NM_027697	chr6	128373510	128377510	0	128375510.0	4933413G19Rik	ENSMUSG00000079304
NM_016910	chr11	85309254	85313254	0	85311254.0	Ppm1d	ENSMUSG00000020525
NM_016892	chr19	4837322	4841322	1	4839322.0	Ccs	ENSMUSG00000034108
NM_021353	chr12	31436219	31440219	0	31438219.0	Slc26a3	ENSMUSG00000001225
NM_019754	chr16	45722531	45726531	1	45724531.0	Tagln3	ENSMUSG00000022658
NM_019930	chr13	43478973	43482973	1	43480973.0	Ranbp9	ENSMUSG00000038546
NM_019948	chr6	123287871	123291871	1	123289871.0	Clec4e	ENSMUSG00000030142
NM_021022	chr2	69340616	69344616	1	69342616.0	Abcb11	ENSMUSG00000027048
NM_172490	chr5	52667701	52671701	1	52669701.0	Sepsecs	ENSMUSG00000029173
NM_172488	chr14	77034617	77038617	1	77036617.0	Lacc1	ENSMUSG00000044350
NM_172487	chr6	113499818	113503818	1	113501818.0	Prrt3	ENSMUSG00000045009
NM_172485	chr1	129271304	129275304	0	129273304.0	Thsd7b	ENSMUSG00000042581
NM_172484	chr1	126490927	126494927	1	126492927.0	Nckap5	ENSMUSG00000049690
NM_172483	chr7	24079897	24083897	0	24081897.0	Zfp180	ENSMUSG00000057101
NR_030551	chr2	10470254	10474254	0	10472254.0	Mir297a-3	ENSMUSG00000076956
NR_030560	chrX	66827280	66831280	1	66829280.0	Mir465b-1	ENSMUSG00000094894
NR_035438	chr9	21030328	21034328	1	21032328.0	Mir1900	ENSMUSG00000084663
NR_039557	chr17	28271622	28275622	1	28273622.0	Mir5098	ENSMUSG00000093061
NR_037241	chr15	82957296	82961296	1	82959296.0	Mir3080	ENSMUSG00000092751
NR_039537	chr13	82696333	82700333	1	82698333.0	Mir3961	ENSMUSG00000106655
NR_039570	chr11	85758702	85762702	1	85760702.0	Mir5110	ENSMUSG00000093278
NR_030447	chr6	129689535	129693535	0	129691535.0	Mir680-1	ENSMUSG00000076212
NR_037254	chr2	10491510	10495510	0	10493510.0	Mir467a-4	ENSMUSG00000096492
